IndustryCode,InternalRating,LoanAmount,OutstandingBalance,OriginationDate,MaturityDate,CreditFacilityType,AML_Flag,FraudRiskScore,KYC_ComplianceScore,SanctionsCheckFlag,ExposureLimitBreached,FlaggedReason,RemediationAction
0,2,1635088,1387506,2022-05-25,2030-10-31,0,0,0,75,0,0,5,4
0,4,3132510,2307615,2022-08-16,2030-04-22,1,0,0,98,0,1,5,4
3,7,3426874,2720266,2020-04-03,2029-10-06,3,0,7,94,0,0,1,1
5,4,472439,241569,2022-03-23,2031-07-17,0,0,4,73,0,0,5,4
0,3,9671777,4688734,2024-06-08,2035-03-20,0,0,3,85,0,0,5,4
4,6,5993162,592509,2023-05-19,2028-06-09,1,0,2,66,0,1,5,4
0,7,6670131,5845336,2022-10-14,2028-05-28,1,0,1,82,0,0,3,2
5,0,5082576,460312,2021-11-01,2025-04-21,3,0,0,79,0,0,0,2
0,0,7395920,4988537,2023-02-13,2034-06-20,2,0,5,99,0,0,0,3
1,2,1228176,1205847,2024-07-05,2032-04-07,2,0,10,99,0,0,5,4
2,3,344452,334146,2023-04-16,2034-10-01,3,1,5,65,0,0,4,2
5,1,9254481,2951917,2023-05-20,2026-07-06,2,0,10,60,0,0,1,1
1,5,1422016,230970,2020-09-22,2028-10-20,3,0,5,96,0,1,5,4
4,0,2352791,1240523,2021-06-30,2028-07-06,1,0,10,61,0,0,5,4
5,7,4224946,2061527,2020-07-28,2033-01-28,0,0,8,90,0,0,5,4
0,6,8431126,2235834,2022-01-25,2029-10-07,1,0,3,80,0,0,5,4
0,3,1437881,1240656,2021-09-09,2026-10-08,1,0,0,63,0,0,5,4
0,5,5421761,3795655,2023-08-10,2026-09-05,1,0,0,81,1,0,5,4
1,3,6459402,38680,2021-10-06,2028-01-23,1,0,5,71,0,0,5,4
4,0,7494566,3568145,2023-04-13,2029-10-22,3,0,9,83,0,1,5,4
5,5,3098503,880338,2025-01-16,2026-04-15,1,1,2,74,0,0,5,4
4,0,9375028,3346878,2022-03-16,2027-04-13,3,0,9,58,1,0,0,0
5,4,3755653,484009,2020-09-15,2030-12-21,2,0,1,84,0,1,5,4
4,0,341745,118584,2024-11-21,2030-11-03,0,0,3,51,0,0,1,0
2,4,9732833,1799900,2024-11-24,2032-08-11,3,0,8,79,0,0,5,4
4,5,2492510,692368,2021-01-30,2031-11-29,2,0,0,93,0,0,5,4
2,3,5968296,4115156,2024-09-27,2029-07-05,3,1,4,89,0,0,1,3
1,2,8069917,6961838,2022-05-02,2029-10-10,3,0,10,90,0,0,5,4
4,6,2420671,1881149,2022-12-05,2030-03-25,2,0,10,69,1,1,5,4
3,4,8873035,3876530,2023-11-27,2033-03-27,0,0,9,62,0,0,5,4
3,3,8126682,3581660,2021-02-11,2025-06-26,3,0,2,89,0,0,5,4
0,3,7766751,461393,2022-03-02,2029-06-28,1,0,6,67,0,1,2,2
5,4,5429131,2858120,2024-02-12,2030-08-20,1,0,3,82,0,1,5,4
4,0,2195582,133831,2022-11-26,2033-03-15,0,0,3,77,0,0,5,4
2,6,9073782,2379619,2020-06-18,2027-09-09,1,0,9,73,1,0,5,4
4,3,9569619,2909356,2021-07-05,2028-08-05,0,0,3,69,0,1,5,4
4,0,8804526,7490793,2023-08-21,2026-03-24,1,0,7,59,0,0,5,4
0,3,7415706,2961667,2022-12-19,2025-07-03,3,0,6,62,0,0,1,0
0,4,5722975,3924682,2023-02-12,2026-02-08,0,0,6,53,0,0,5,4
4,3,687831,29989,2021-02-24,2027-08-22,1,0,5,94,0,0,5,4
5,2,7419602,1574893,2021-11-04,2025-10-26,0,0,3,92,0,1,4,2
0,3,3949113,1565185,2024-07-08,2026-06-28,1,0,10,81,0,0,5,4
3,4,2155724,1427597,2020-04-22,2028-02-27,3,0,1,84,0,0,1,1
2,4,8292960,5542059,2023-09-26,2028-02-07,3,0,5,95,0,0,5,4
3,6,9208107,992874,2020-08-19,2034-10-02,0,0,10,89,0,0,5,4
4,6,8938270,6777343,2020-04-25,2034-06-29,0,0,8,57,0,0,5,4
1,5,6863991,4281363,2021-03-16,2034-12-07,3,0,2,64,0,0,5,4
5,3,3152509,1499287,2021-12-21,2032-03-16,3,0,4,97,0,0,5,4
5,7,5897514,3259029,2020-11-19,2027-08-28,0,0,6,99,0,0,4,1
3,4,1547096,728606,2021-04-03,2031-09-22,0,0,1,76,0,0,5,4
2,7,1317259,674727,2025-02-20,2033-07-23,2,0,10,51,0,0,2,0
5,7,8576506,7062072,2025-01-15,2025-11-16,3,0,10,65,0,0,0,1
3,6,4900840,2235211,2021-05-19,2032-12-26,1,0,9,67,0,0,4,1
4,3,9825145,1611375,2021-12-28,2030-03-28,0,0,2,83,0,0,5,4
5,1,9670785,5420542,2021-06-13,2031-12-02,3,0,6,55,0,0,5,4
0,2,3167295,1561164,2023-09-14,2030-09-26,2,1,4,61,0,0,0,0
1,4,7382997,1469094,2022-08-18,2030-10-04,3,0,5,63,0,0,2,2
3,1,1539231,426243,2023-08-09,2032-10-16,3,1,5,74,0,0,3,0
4,0,1048724,370560,2021-12-11,2034-03-02,1,0,10,77,0,0,5,4
1,4,4071471,3888007,2021-04-20,2034-12-11,2,0,6,68,0,0,1,3
1,2,6558378,4685694,2021-03-06,2027-12-28,0,0,2,56,0,0,5,4
4,5,7112103,4867497,2023-05-30,2028-04-16,1,0,7,51,0,0,5,4
2,0,2837565,1776045,2021-01-04,2033-04-25,3,0,10,78,0,0,5,4
2,7,9709329,6259624,2024-02-16,2034-10-23,2,0,2,74,1,0,3,3
5,3,5224471,812215,2021-10-31,2030-10-27,2,1,2,87,0,0,5,4
1,2,7141935,2048631,2020-07-21,2034-08-31,1,0,1,76,0,0,5,4
3,0,2894448,1205826,2021-01-30,2028-03-01,2,0,8,94,0,1,0,3
0,0,3466460,2244880,2023-04-08,2030-05-05,0,1,8,87,0,1,5,4
2,3,6864148,432419,2022-02-11,2028-03-12,1,0,9,65,0,0,0,3
4,3,8446403,1678486,2021-04-27,2026-01-15,2,0,5,79,0,0,5,4
3,3,2753499,216181,2021-12-28,2030-03-22,3,0,8,53,0,0,5,4
5,7,8530937,4907831,2021-02-02,2030-02-09,0,0,8,94,1,0,5,4
3,0,1296394,331574,2024-03-12,2025-09-08,3,0,2,53,0,0,5,4
4,4,2533323,117585,2025-01-16,2030-11-28,2,0,8,71,0,0,2,1
0,6,2021598,762387,2020-12-13,2026-12-14,3,1,7,65,1,1,0,2
3,0,1697828,540924,2020-07-04,2029-05-01,0,0,3,65,0,1,5,4
1,0,1229332,389950,2023-12-08,2034-11-18,0,0,9,54,0,0,3,3
0,0,8569644,6814983,2024-01-06,2030-10-13,2,0,7,57,0,0,5,4
1,6,1903965,46231,2023-02-28,2028-10-05,1,0,0,95,0,0,5,4
1,4,4981528,1359608,2025-03-11,2029-05-29,3,1,9,68,0,0,5,4
5,7,3568334,3045157,2021-10-08,2028-04-20,2,0,10,100,0,0,5,4
5,6,8848251,150041,2020-08-04,2027-07-17,3,0,7,84,0,0,5,4
2,1,4491168,3492171,2024-05-12,2031-08-08,0,0,7,60,0,0,5,4
4,1,8628569,3676418,2024-11-07,2026-05-09,0,0,1,85,0,0,1,1
3,7,9196207,5729193,2023-04-19,2030-06-10,1,0,1,68,0,0,3,0
5,2,8628935,3634355,2020-06-23,2034-07-09,1,0,0,65,0,0,5,4
3,0,726407,188964,2022-10-05,2028-01-09,1,0,4,63,0,0,3,2
0,5,7014537,6617873,2022-03-05,2032-06-28,3,0,9,77,0,0,5,4
2,2,1800472,1228978,2023-06-06,2032-10-06,1,0,1,80,0,0,0,2
5,5,3078464,1999032,2024-07-07,2033-08-22,1,0,1,64,0,0,5,4
1,3,1222812,379352,2025-02-21,2026-10-06,2,1,2,57,0,0,5,4
0,3,1975276,388920,2021-02-04,2034-07-10,3,0,1,96,0,1,5,4
5,3,3393751,428749,2023-07-09,2027-12-11,0,0,8,85,0,1,5,4
1,3,9383453,7665250,2021-12-05,2027-08-25,0,1,7,77,0,0,5,4
1,2,2503617,1943411,2023-06-07,2029-02-05,3,1,7,96,0,0,5,4
4,6,588264,570682,2022-05-28,2034-01-23,3,0,7,74,0,0,1,2
3,6,3991250,2754114,2020-04-13,2029-11-26,0,0,3,97,0,0,5,4
1,5,6481602,3174090,2025-02-26,2029-04-22,2,0,1,71,0,0,5,4
0,0,8780779,6922158,2023-10-13,2028-07-01,2,0,9,78,0,0,5,4
3,4,1811363,1638374,2022-05-18,2025-07-07,1,0,10,70,0,0,5,4
2,3,8076140,5241155,2024-09-27,2025-09-16,0,0,9,97,0,0,5,4
0,7,1241467,886640,2021-08-20,2027-10-10,1,0,2,100,0,0,5,4
1,4,8866338,1384914,2025-01-04,2027-02-16,1,0,6,90,0,0,5,4
0,5,3776265,1868907,2024-04-09,2026-06-24,3,0,5,71,0,0,5,4
0,0,817259,435166,2022-03-10,2025-10-13,2,0,5,59,0,0,5,4
5,7,1958163,1307861,2021-01-10,2033-11-06,3,0,8,91,0,0,1,3
1,5,6435778,16170,2021-04-29,2032-03-28,2,0,0,92,0,0,1,0
3,6,8701018,1587378,2021-02-14,2028-10-05,0,0,10,58,0,0,2,2
4,3,1563108,1146000,2020-11-27,2032-05-12,3,0,3,61,0,0,5,4
4,7,6751977,6500201,2023-07-05,2033-02-13,0,0,7,100,0,1,5,4
0,6,8946574,3716309,2022-04-29,2026-02-18,1,0,6,91,0,0,5,4
3,6,2650217,715681,2024-12-17,2033-01-14,3,0,2,74,0,0,2,0
1,4,4105270,2085407,2025-03-06,2029-08-05,3,0,9,99,0,0,5,4
3,0,144500,126868,2020-12-11,2029-06-19,0,0,4,56,0,0,5,4
2,2,5569285,1063750,2024-05-25,2030-09-19,2,0,3,86,1,0,5,4
3,0,1392006,662230,2021-02-07,2025-06-07,1,0,8,100,0,0,5,4
1,7,730417,322186,2024-03-16,2028-11-28,0,0,9,52,0,0,5,4
1,7,4861073,2034170,2020-09-25,2027-07-27,1,0,4,74,0,1,5,4
5,4,238912,146057,2020-08-07,2025-10-28,1,0,10,89,0,0,4,1
1,3,2290846,871063,2021-10-01,2034-04-02,2,0,6,62,0,0,5,4
2,6,2436100,2004951,2021-07-14,2026-12-14,0,0,2,52,1,0,5,4
4,3,2689419,241944,2021-05-25,2027-04-24,3,0,5,83,0,1,5,4
3,0,66881,50410,2022-02-17,2030-10-02,3,0,8,85,0,0,2,1
2,1,6197216,5065639,2024-10-03,2035-01-04,0,0,6,99,0,1,5,4
3,5,9691800,8661932,2021-03-14,2034-10-10,2,0,9,92,0,0,5,4
3,5,4078875,899835,2020-07-19,2034-11-18,2,0,10,91,0,0,5,4
5,5,9234780,1713223,2021-05-15,2034-02-12,2,0,10,55,0,0,5,4
0,7,9577704,1619819,2025-03-22,2032-01-17,3,0,8,52,0,0,5,4
2,0,8352365,2450532,2020-05-24,2035-02-19,2,1,6,84,0,0,5,4
0,5,4847235,3386539,2022-09-20,2032-12-08,0,0,4,65,0,0,5,4
3,5,9980486,4830857,2024-03-04,2034-10-29,0,0,3,51,0,0,5,4
4,4,9109382,1257188,2021-11-22,2033-08-15,1,0,5,89,0,0,5,4
5,4,155009,145517,2025-02-12,2028-04-01,2,0,5,57,0,0,0,2
0,4,1224145,122277,2022-07-13,2026-05-15,3,0,7,51,0,1,5,4
3,0,7901130,1986736,2020-10-14,2029-08-20,0,0,5,58,0,0,5,4
0,5,7569505,5547374,2020-09-20,2033-04-07,2,0,10,78,0,1,5,4
2,1,536659,528662,2021-02-18,2034-12-14,3,0,3,97,0,0,5,4
5,2,2869605,984444,2023-10-11,2032-08-25,1,0,7,83,0,0,5,4
3,1,1204754,743938,2023-01-31,2030-09-11,0,0,9,68,0,0,5,4
1,1,3974920,2291271,2022-09-15,2026-08-30,2,0,1,52,0,0,5,4
3,1,2486455,2301405,2020-06-13,2027-07-23,1,0,9,83,0,0,3,2
3,1,8851255,5164893,2023-11-19,2027-05-31,3,0,3,63,0,0,5,4
3,7,7446630,5586795,2025-01-04,2030-08-03,0,0,9,82,0,0,5,4
1,6,4573887,592374,2023-03-08,2031-05-07,1,0,9,74,0,0,5,4
1,1,2774079,2650570,2024-07-31,2027-02-07,0,1,6,63,0,0,5,4
2,6,617107,453305,2021-05-30,2026-09-05,1,0,8,54,0,0,3,1
1,1,1965454,1604135,2021-02-12,2031-03-11,3,0,0,79,0,1,5,4
2,0,4925333,3293312,2020-07-31,2033-07-21,2,0,7,54,0,0,2,3
1,0,9624052,310096,2022-05-31,2031-01-02,0,0,1,98,0,0,5,4
0,3,8577591,7494723,2023-12-18,2034-09-08,2,0,10,75,0,1,5,4
2,7,3072425,1474907,2020-06-26,2031-12-30,3,0,2,58,0,0,2,0
5,6,8157887,4057646,2021-09-01,2033-05-01,1,0,4,77,0,0,4,2
2,3,2141663,868792,2025-01-21,2032-03-18,3,0,9,54,0,0,5,4
4,6,9334367,6641004,2024-09-12,2026-03-22,0,0,9,62,0,0,1,3
4,7,102513,101016,2021-10-08,2032-06-14,3,0,0,75,0,0,3,2
3,2,3151129,1118262,2022-09-22,2027-08-22,0,0,9,88,0,0,2,2
2,0,9594208,3843384,2023-08-23,2032-10-30,0,0,6,100,0,1,5,4
5,1,2947513,1852814,2021-01-03,2034-09-25,3,0,2,58,0,0,5,4
3,0,2722140,936297,2023-12-10,2033-09-05,3,0,6,87,0,0,5,4
0,4,1852076,859283,2020-09-07,2027-03-07,0,0,6,52,0,0,5,4
5,5,7053004,2171944,2021-02-20,2029-01-10,1,0,2,61,0,0,1,2
4,6,3259801,825987,2022-12-30,2029-04-16,2,0,5,81,0,0,5,4
5,0,6249390,3679152,2023-08-10,2028-02-13,0,0,9,69,0,0,1,0
5,7,4673972,1288788,2020-12-19,2031-11-25,2,0,3,62,0,0,3,2
0,1,7453779,6647508,2022-12-23,2031-09-04,2,0,6,89,0,0,5,4
5,6,3831300,2390454,2022-04-16,2032-11-04,0,0,2,84,0,0,2,3
0,2,2601209,362276,2023-06-05,2033-01-04,1,0,0,94,0,0,5,4
4,2,6602599,376454,2022-04-15,2033-04-21,1,0,6,63,0,0,5,4
5,5,6095421,1554180,2020-04-13,2034-12-09,1,0,6,95,0,1,5,4
0,5,6278021,2896118,2022-11-22,2033-12-10,0,1,4,53,0,1,1,0
2,4,5970247,4753007,2022-12-05,2029-09-22,2,0,7,82,0,0,1,1
5,6,5885201,229080,2020-05-15,2026-10-30,2,0,8,83,0,0,5,4
0,5,3836220,1372433,2022-11-29,2033-08-09,2,0,1,62,0,0,5,4
3,6,4993257,4662110,2020-11-29,2031-01-15,0,1,7,74,0,0,1,1
2,3,313325,154977,2021-11-26,2032-08-10,2,0,8,52,0,0,5,4
1,7,8979953,2103457,2024-09-14,2031-10-13,3,0,1,55,0,0,0,0
0,6,64491,27361,2024-02-13,2034-06-23,2,0,8,62,0,1,5,4
1,7,3834647,330717,2024-03-30,2029-02-16,2,0,1,70,0,0,5,4
4,5,5910562,4025521,2020-08-27,2028-01-29,3,0,6,51,0,0,5,4
1,4,5773142,1529696,2023-02-05,2026-08-24,0,0,1,70,0,0,0,2
3,7,7214282,1771121,2024-04-19,2030-12-16,3,0,3,62,0,0,5,4
2,3,7804509,7175745,2022-05-09,2025-08-19,1,0,1,79,0,0,5,4
1,6,6911645,3371607,2021-06-08,2025-12-12,0,0,7,100,0,0,0,1
2,1,2321479,1383527,2020-09-23,2030-01-17,3,0,9,96,0,1,4,2
5,2,5022940,3021689,2024-10-11,2025-12-13,0,0,0,79,0,0,5,4
2,1,4095585,2050422,2022-09-10,2032-03-24,0,0,7,52,0,0,5,4
2,5,4794345,931942,2021-06-26,2033-11-13,3,0,5,57,0,0,5,4
4,3,3992791,2736295,2021-12-01,2029-09-30,3,1,2,88,0,0,5,4
5,5,1894942,1512872,2021-09-30,2029-09-30,3,0,7,81,0,0,5,4
5,4,3678578,1204871,2022-08-29,2027-10-18,2,0,8,55,0,0,5,4
3,2,4740899,748706,2020-07-13,2027-01-10,3,0,0,90,0,0,5,4
3,7,1168664,875365,2024-12-13,2030-03-15,0,1,7,65,0,0,5,4
3,2,3762364,3474250,2022-01-15,2031-05-19,3,0,0,67,0,1,2,3
3,4,2244911,1367960,2022-02-20,2034-04-28,1,0,2,96,0,0,5,4
3,2,2958978,2329919,2025-03-17,2032-09-20,2,0,1,69,0,0,5,4
5,5,7211955,3374025,2022-10-31,2026-03-27,2,0,2,57,0,0,5,4
3,0,7981701,4343166,2021-05-17,2032-08-22,1,0,4,76,0,0,5,4
4,1,7010423,6174199,2023-06-16,2029-07-12,3,0,4,56,0,0,5,4
5,3,4441207,799733,2022-11-30,2029-08-05,3,0,3,62,0,0,5,4
3,6,6666664,6417473,2021-05-13,2026-06-03,2,0,4,54,0,0,5,4
1,0,3421112,1217695,2020-11-25,2031-05-13,0,1,9,79,0,0,5,4
3,5,5670212,3730233,2021-09-24,2030-06-30,2,0,8,66,0,0,5,4
4,2,6861135,568837,2022-11-18,2031-01-23,0,0,4,77,0,1,5,4
3,0,6307468,1099204,2022-03-04,2025-11-12,3,1,2,100,0,0,4,0
3,6,6936920,4219852,2020-11-13,2030-10-04,2,0,3,62,0,0,3,1
1,6,8301806,1575121,2021-08-21,2033-06-11,0,0,7,69,0,0,5,4
1,3,3215053,1023284,2022-02-16,2030-05-16,1,0,0,100,0,0,5,4
4,2,8093305,7203512,2023-10-23,2028-04-28,0,0,7,55,1,1,5,4
5,4,1700603,1683873,2020-09-13,2030-01-25,1,0,1,63,0,0,5,4
3,6,97747,38780,2024-10-07,2029-09-29,1,0,6,86,0,0,2,2
2,1,3779148,2603589,2022-05-26,2029-02-25,2,0,7,87,0,0,5,4
1,1,7701591,658175,2025-03-01,2032-10-19,3,0,3,53,0,0,5,4
3,0,4973366,218540,2021-12-09,2032-01-03,1,1,0,79,0,1,5,4
1,7,9369473,8328016,2023-11-25,2027-10-19,1,0,8,84,0,0,5,4
2,0,145762,93331,2022-12-19,2034-03-26,0,0,9,76,0,0,3,0
2,7,2698565,2636859,2022-11-08,2032-05-30,2,1,4,78,0,0,5,4
1,0,6355057,962062,2020-03-23,2034-01-02,2,0,3,99,0,0,4,2
5,2,1296500,800350,2020-07-07,2028-03-31,1,0,9,89,0,1,5,4
1,2,1988939,1853473,2021-04-24,2029-08-10,3,0,9,55,0,0,5,4
4,6,9759393,4972452,2023-09-28,2025-04-27,1,0,10,89,0,0,5,4
2,6,6000518,918639,2022-02-13,2026-08-09,2,0,1,88,0,0,5,4
2,1,1243786,988181,2021-11-24,2026-02-08,0,0,8,69,0,0,1,1
2,2,4817347,1037396,2020-08-14,2032-11-21,0,0,5,53,0,0,3,3
1,3,7459437,1169070,2020-04-01,2031-02-03,1,0,2,62,0,0,5,4
2,3,4174959,1188308,2023-12-19,2028-06-19,2,0,7,92,0,1,5,4
4,2,8235460,4676653,2020-09-12,2030-03-21,2,0,0,78,0,0,3,3
1,3,2946972,659624,2021-05-03,2033-04-22,3,0,6,66,0,1,5,4
0,0,6923767,4367265,2021-10-18,2032-05-04,3,0,1,60,0,0,5,4
1,1,5320980,4020142,2025-01-09,2029-11-20,2,0,0,72,0,0,5,4
2,1,8417397,5997267,2020-11-01,2033-09-24,3,0,1,70,0,0,5,4
3,4,4672220,797129,2022-10-24,2032-07-14,3,0,2,73,0,0,5,4
0,0,7176265,455621,2024-06-09,2029-08-15,0,0,8,54,0,1,0,1
1,2,6918207,6502846,2020-09-19,2030-04-25,0,0,1,100,0,0,5,4
3,7,5841716,2586082,2023-02-18,2030-02-27,3,1,2,50,0,1,5,4
4,6,4905147,2165436,2025-03-07,2031-03-03,1,0,5,83,0,0,5,4
0,5,8732586,6277395,2024-03-02,2035-01-20,3,0,9,98,0,1,3,2
2,7,9941484,2688781,2020-09-10,2031-09-03,2,0,8,70,0,0,5,4
0,4,6844616,2114416,2021-03-27,2032-01-31,3,0,9,97,0,0,4,0
1,3,8962466,1350391,2024-03-17,2026-10-18,2,0,9,50,0,0,5,4
5,7,6247863,255156,2023-07-13,2029-01-10,3,0,6,82,0,0,5,4
2,2,4899999,2070074,2021-05-03,2032-08-30,2,1,10,63,0,0,3,3
4,5,6563999,2860083,2024-01-14,2033-05-16,1,0,8,74,0,0,5,4
3,1,8913074,4996568,2023-07-22,2027-01-27,0,0,7,99,0,0,5,4
4,5,5622225,2191894,2024-06-09,2033-10-05,1,0,0,82,0,0,5,4
3,3,4882672,2919813,2024-08-27,2030-09-19,1,0,10,93,0,0,5,4
0,4,3356951,2893234,2022-06-18,2032-04-22,2,0,5,70,0,0,5,4
3,2,5916378,5163219,2022-11-10,2032-12-21,2,0,3,68,0,0,5,4
1,7,7501462,5735858,2020-09-01,2028-11-12,0,0,0,67,0,0,3,0
0,5,9465595,3043676,2022-12-16,2028-05-19,1,0,3,71,1,0,5,4
1,3,7654230,6679739,2024-06-22,2033-10-31,1,0,1,81,0,1,5,4
5,0,7836585,6588327,2020-12-27,2028-07-09,0,1,5,56,0,0,5,4
0,4,5721939,2033165,2022-08-18,2030-11-22,1,0,6,52,0,0,5,4
2,6,5371309,2127456,2020-10-12,2025-10-28,2,0,1,84,0,0,5,4
1,3,8254178,1701536,2024-08-28,2030-12-02,1,0,3,64,0,0,2,3
1,1,2558366,557423,2023-10-10,2025-03-28,2,0,4,77,1,0,5,4
1,2,3806059,1505247,2023-04-09,2031-04-11,2,0,8,85,0,0,5,4
2,2,8366772,2857392,2022-09-29,2032-04-07,2,0,7,68,0,1,5,4
1,5,1685820,1605455,2021-01-05,2031-04-01,2,0,0,98,0,0,5,4
4,1,1876912,1282401,2024-10-16,2027-09-27,0,0,9,96,0,0,1,2
5,3,6616416,551303,2020-11-29,2026-10-24,3,0,1,90,0,0,0,1
3,5,4065119,2682012,2023-11-29,2025-07-29,0,1,1,51,0,0,5,4
5,6,5649839,3393877,2023-05-05,2034-03-04,0,0,3,51,0,0,2,1
0,7,6473884,6126496,2023-03-21,2027-12-21,1,0,8,53,0,0,2,0
3,4,3038668,945354,2022-07-09,2025-10-13,1,0,4,56,0,0,5,4
3,3,4159779,2890528,2023-09-20,2028-06-11,0,0,6,71,0,0,2,1
4,4,6327857,568393,2021-03-12,2026-03-30,0,0,7,79,0,0,5,4
3,3,4702988,360940,2023-07-25,2034-11-29,3,0,0,82,0,1,5,4
4,1,2519511,42038,2023-09-07,2030-11-03,0,0,2,70,0,0,5,4
1,1,6874328,3889157,2020-05-08,2028-07-04,2,0,2,62,0,0,5,4
1,3,2859201,2250303,2024-11-28,2028-02-12,0,0,8,60,0,0,5,4
0,6,2188083,1902845,2024-05-27,2030-12-15,3,0,10,94,0,1,5,4
1,6,9979240,1102348,2021-03-02,2028-02-11,3,0,1,66,0,1,5,4
1,6,4763149,3893728,2024-11-08,2032-06-19,3,0,10,52,0,0,5,4
2,5,2629847,872245,2024-03-12,2030-10-11,2,0,7,57,0,0,0,2
2,2,5274059,3918076,2023-06-15,2034-12-14,1,0,10,61,0,1,5,4
2,7,2476141,215828,2022-02-15,2028-08-07,2,1,1,54,0,0,5,4
1,7,4726779,1622798,2022-03-05,2027-07-11,2,0,9,55,0,0,5,4
4,5,7402442,5600832,2022-03-26,2026-05-18,2,1,2,89,0,0,5,4
4,6,7745622,2376280,2024-11-16,2025-08-28,3,0,10,59,0,0,4,1
2,6,9369829,424971,2025-01-02,2027-04-08,3,1,5,92,0,0,5,4
0,7,3514397,3037872,2020-06-06,2030-10-14,1,0,4,70,0,0,5,4
1,5,8926883,3593581,2021-03-04,2032-05-21,0,0,8,60,0,0,5,4
1,3,1458500,1253770,2020-11-05,2030-12-29,3,0,6,78,0,1,4,3
4,2,6239387,2655958,2023-09-08,2027-07-08,3,0,8,66,0,0,2,3
1,4,7134198,4699439,2020-11-10,2032-11-07,0,0,8,70,0,0,5,4
3,0,3089314,2093307,2022-12-14,2027-01-25,3,0,2,54,0,0,5,4
5,7,9695900,6422581,2022-10-09,2026-01-20,1,0,3,96,0,0,5,4
3,0,4170324,1896544,2023-06-04,2026-02-17,2,0,3,87,0,0,5,4
3,6,4876378,50313,2023-09-03,2034-07-28,1,0,3,79,0,0,0,2
2,7,6856825,5492125,2023-08-19,2029-04-29,0,0,1,78,0,1,5,4
3,3,1654441,195627,2023-09-09,2028-01-13,2,0,2,51,0,0,5,4
3,3,1897197,618785,2024-09-06,2033-06-01,0,0,5,81,0,1,4,0
1,7,9062546,1920575,2024-11-22,2026-04-30,2,1,0,85,0,0,5,4
1,4,8739247,2227672,2025-03-23,2032-03-23,1,0,9,72,0,0,5,4
1,6,9289042,4490668,2023-01-25,2030-04-24,3,0,9,67,0,0,5,4
4,0,5636124,3878784,2020-12-22,2029-06-17,1,0,5,100,0,0,5,4
0,3,9785318,8768662,2022-01-31,2029-04-02,1,0,10,64,0,1,5,4
5,5,7504650,3941045,2023-12-07,2034-02-26,0,0,6,65,0,0,5,4
1,7,4429451,2791124,2021-07-07,2032-04-29,1,0,7,100,0,0,5,4
5,4,1061525,584660,2022-07-14,2028-01-25,2,0,1,65,0,0,3,3
4,5,2683189,483838,2021-05-01,2025-04-27,1,0,0,89,0,0,2,0
3,0,3680332,2717691,2022-04-28,2025-12-04,0,0,4,62,0,0,5,4
5,1,2443134,1684349,2022-04-29,2028-12-10,0,0,3,51,0,0,5,4
2,4,5812485,3753353,2021-12-24,2032-12-14,0,0,7,57,0,0,2,1
3,6,7918244,2530114,2020-05-30,2027-04-26,2,0,3,91,0,0,5,4
1,2,9616761,170426,2025-01-12,2033-10-07,1,0,7,63,0,0,5,4
1,0,1877029,1504000,2022-12-24,2027-09-07,2,0,1,84,0,0,5,4
2,2,3395204,1662994,2023-03-29,2031-09-19,3,0,0,79,0,0,2,2
5,2,6010728,1959714,2020-11-10,2035-01-23,0,0,1,70,0,1,5,4
1,5,6686716,2450775,2022-07-06,2031-03-06,1,0,7,92,0,0,5,4
5,5,7450465,279486,2022-11-18,2029-11-10,0,0,9,97,0,0,5,4
3,1,5386784,3555839,2023-03-08,2030-03-28,1,0,9,80,0,0,4,0
0,1,8821343,1487934,2022-03-26,2027-04-18,3,0,5,64,0,0,5,4
2,5,1516997,1019297,2024-12-26,2032-12-16,2,0,1,54,0,0,5,4
1,0,3602682,1432784,2020-11-18,2026-01-29,2,0,9,77,0,0,5,4
1,3,5258741,626387,2020-12-20,2032-12-14,3,0,6,51,0,0,1,0
3,2,1294732,905929,2021-11-27,2025-12-05,0,0,4,100,0,0,0,0
0,6,7232590,99337,2022-04-05,2030-05-25,1,0,10,81,0,0,5,4
5,3,4244773,378544,2022-10-08,2033-07-07,0,0,0,74,0,0,5,4
1,3,4822911,3182370,2022-07-26,2025-07-09,1,0,9,57,0,0,5,4
1,4,3165978,1288285,2023-01-22,2035-03-21,0,0,6,71,0,0,4,2
3,4,7010172,3349483,2024-03-23,2035-01-17,2,1,8,74,0,1,5,4
3,2,6509382,1160147,2022-06-13,2031-09-15,2,0,0,63,0,1,0,3
1,7,8275102,2280024,2021-05-03,2031-03-05,0,0,8,75,0,0,5,4
1,1,1308510,878707,2024-07-07,2025-05-22,3,0,4,97,0,0,1,0
5,3,2175132,733715,2025-01-01,2031-02-25,0,0,10,84,0,0,5,4
5,6,3846657,1865080,2023-11-20,2028-01-20,3,0,4,71,0,0,4,2
1,7,6270894,5984274,2021-10-04,2033-10-07,0,0,8,88,0,0,5,4
1,1,1972045,1860774,2025-01-07,2034-03-08,0,0,10,60,0,0,5,4
0,7,2814713,110609,2022-03-27,2027-03-01,1,0,2,56,0,0,4,3
5,5,925329,296217,2022-08-21,2027-10-29,1,0,4,74,0,0,2,2
1,7,8636896,1856371,2022-07-22,2028-01-08,1,0,10,75,0,0,5,4
0,0,2141416,1326806,2023-09-02,2026-03-10,3,0,10,75,0,1,5,4
